31.678	4	25	14811775	1681552697	1	b7d804ea	1295716952513220000 	若隐若现的秘密 蕴含着甜蜜的气息
31.974	4	25	16777215	1681552717	1	3407eccc	1295717117911430000 	似是而非雾里看花的秘密是如此甜美
31.817	4	18	16777215	1681556428	1	af692c85	1295748249965520000 	若隐若现的秘密 蕴含着甜蜜的气息
31.977	4	25	16765698	1681589781	1	f42cbee	1296028037749810000 	若隐若现的秘密 蕴含着甜蜜的气息
31.187	4	25	11890	1681613343	1	f5f62eed	1296225690449920000 	但又 不失璀璨。
31.331	1	25	13369971	1681624713	1	829ab588	1296321065617960000 	太可爱啦
32.02	4	25	16777215	1681378952	1	c5d442c4	1294259471366850000 	若隐若现的秘密 蕴含着甜蜜的气息
32.794	1	25	16777215	1681381444	1	aa74aae2	1294280375585440000 	好色哦
32.972	1	25	16777215	1681438866	7	d5555b8a	1294762072022090000 	少女心炸裂
32.659	1	25	16777215	1681456955	4	293069c4	1294913810423050000 	活着就是为了星野爱！！！
32.729	1	25	16777215	1681467209	6	f7dfb984	1294999827301880000 	推子！是推子！！我直接超爱
32.628	1	25	14811775	1681479143	1	d7d67185	1295099934357430000 	1
32.736	1	25	16777215	1681480836	1	5d36e1a	1295114141572440000 	爱啊啊啊啊啊啊
32.339	1	25	16777215	1681492649	1	5644b183	1295213234512550000 	太痛了啊啊啊啊啊啊
32.615	4	25	41194	1681532767	1	98299fac	1295549769384570000 	若隐若现的秘密，隐藏着甜蜜的气息
32.662	4	25	14811775	1681552618	1	b7d804ea	1295716292204340000 	那个也回答没有没有
32.274	5	25	16765698	1681553227	1	f42cbee	1295721395791480000 	若隐若现的秘密 蕴含着甜蜜的气息
32.915	1	25	16777215	1681558513	3	fc2a8eb4	1295765745086980000 	好好好好好好
32.162	4	25	14811775	1681564810	1	dba35f53	1295818562488810000 	若隐若现的秘密隐藏着甜蜜的气息
32.427	4	25	11890	1681613356	1	f5f62eed	1296225799862840000 	若隐若现的秘密 蕴含着甜蜜的气息。
32.236	4	25	8700107	1681639642	1	7faec3a5	1296446298995880000 	诺隐诺现的秘密 蕴含着甜蜜的气息
32.102	1	25	16777215	1681642344	1	42a00a8f	1296468970978740000 	kksk
33.726	1	25	16777215	1681378479	7	14334216	1294255506667580000 	hso
33.923	1	25	16777215	1681509166	1	81320436	1295351789889380000 	这番让我正面感受到高桥李依的实力 总而言之 牛逼
33.655	5	25	16777215	1681555577	1	4062fbfd	1295741112551740000 	我已经循环n遍了
33.256	1	25	16777215	1681631444	5	e08f773a	1296377533188980000 	厨力太高了吧！
33.782	1	25	16777215	1681649605	1	235b366f	1296529880351310000 	我妻由乃
34.254	1	25	16777215	1681378549	11	b10fb5a5	1294256090866910000 	妹子可爱吧，刀了！
34.378	1	25	16777215	1681378897	1	ecdee75d	1294259015294950000 	kksk
34.922	4	25	16777215	1681378975	1	c5d442c4	1294259667299920000 	那个也回答没有没有
34.952	5	25	13369971	1681388639	11	1530b9ca	1294340736174760000 	对待任何问题 都给出否定回答
34.698	1	25	16777215	1681448665	8	a55066f6	1294844272772100000 	天，这个画风也太好看了吧
34.862	1	25	16777215	1681470367	1	9ef38335	1295026317972390000 	到!
34.068	1	25	16777215	1681478752	1	255f0bce	1295096661860760000 	ikura最高！！
34.706	1	25	16777215	1681525210	1	81d12a94	1295486372496540000 	あれもないないない那个也回答没有没有これもないないない这个也回答没有没有
34.285	1	25	16777215	1681537860	1	8916dbbc	1295592494108810000 	神中神
34.996	1	25	16777215	1681541662	1	f42cbee	1295624381699390000 	那个也回答没有没有
34.933	4	25	16777215	1681552772	1	3407eccc	1295717579159100000 	那样的不行不行不行
34.649	4	18	16777215	1681556490	1	af692c85	1295748769085740000 	那个也回答没有没有
34.502	5	25	16707842	1681583394	1	dee851ea	1295974456799600000 	虽然你来晚了 但是好耶！
34.642	4	25	41194	1681637123	1	98299fac	1296425167421030000 	这个也什么都没有
34.553	1	25	16777215	1681652065	4	f1ccc2f5	1296550513022020000 	星野爱真是这几年来塑造最好的角色之一了
34.142	1	25	14811775	1681652985	1	4338327a	1296558228368500000 	爱门
35.252	5	25	16707842	1681388492	11	293069c4	1294339499811500000 	我就是星野爱俘虏！
35.037	1	25	16777215	1681404184	9	6d9c8415	1294471138696650000 	可爱！！！
35.16	1	25	16777215	1681442655	1	3c7492b	1294793852053420000 	1000+人
35.894	1	25	14811775	1681545836	1	32002ff1	1295659395447200000 	爱！！！！！！！！！
35.216	4	25	14811775	1681564840	1	dba35f53	1295818812436150000 	那个回答也没有没有，这个也回答没有没有
35.366	1	25	16777215	1681570375	1	8b8b9e85	1295865247416350000 	kksk
35.901	1	25	16777215	1681575078	2	48711ed3	1295904697303290000 	刀傻了
35.304	4	25	16765698	1681589797	1	f42cbee	1296028171673640000 	那个也回答没有没有
35.036	4	25	16777215	1681639666	1	7faec3a5	1296446505447940000 	那个也回答没有没有
36.202	4	25	16777215	1681378999	1	c5d442c4	1294259866059520000 	这个也回答没有没有
36.819	1	25	16777215	1681395681	11	b0505f22	1294399809901590000 	可爱死了呜呜呜
36.481	1	25	16777215	1681432028	7	361f6da1	1294704706501110000 	术味好大 suki
36.205	1	25	16777215	1681458698	1	f706426d	1294928435709670000 	Kksk
36.219	5	25	16707842	1681464405	1	66fdec0b	1294976302600080000 	这么可爱，一定活过第一集了吧
36.542	1	25	16777215	1681467646	1	e5c94a51	1295003490086810000 	刀子
36.6	4	25	14811775	1681552727	1	b7d804ea	1295717209087390000 	这个也回答没有没有
36.218	4	25	16777215	1681552792	1	3407eccc	1295717749523410000 	这样也不行不行不行
36.297	4	18	16777215	1681556501	1	af692c85	1295748862459690000 	这个也回答没有没有
36.146	4	25	16765698	1681589814	1	f42cbee	1296028311142680000 	这个也回答没有没有
36.507	5	25	11890	1681613381	1	f5f62eed	1296226006851470000 	那个也回答没有没有。
36.179	5	25	11890	1681613400	1	f5f62eed	1296226165404980000 	这个也回答没有没有。
36.981	1	25	16777215	1681616840	1	58672d05	1296255022769750000 	爱
36.263	4	25	41194	1681637130	1	98299fac	1296425225629850000 	那个也什么都没有
36.196	4	25	15138834	1681639690	1	7faec3a5	1296446707831200000 	这个也回答没有没有
37.653	4	25	16777215	1681379024	1	c5d442c4	1294260076638880000 	喜欢的类型是？
37.371	5	25	13369971	1681388655	1	1530b9ca	1294340872967990000 	喜欢什么类型的人 对方是谁
37.088	1	25	16777215	1681442660	1	7063fdaf	1294793892679840000 	kksk
37.494	1	25	16777215	1681444973	1	eab40a5d	1294813300252670000 	1
37.325	1	25	16777215	1681465020	4	18be3f0	1294981463061640000 	我超我把Ikura听成ado了
37.607	1	25	15138834	1681470330	9	1bfa6a22	1295026006033280000 	这歌挺好听的回来看看这动画
37.59	5	25	15138834	1681488297	1	63c6ad63	1295176731048550000 	幻视雪菜（）
37.245	1	25	16777215	1681525240	1	81d12a94	1295486629028340000 	好きなタイプは？喜欢的类型是？相手は？对象是？さあ答えて来吧 回答我
37.619	1	25	16777215	1681534302	1	139785c6	1295562643540560000 	好可爱
37.9	4	25	14811775	1681552743	1	b7d804ea	1295717339899350000 	喜欢的类型是？
37.666	4	25	16777215	1681552809	1	3407eccc	1295717890284500000 	喜欢的类型是？
37.581	4	18	16777215	1681556512	1	af692c85	1295748959096490000 	喜欢的类型是?对象是?
37.875	4	25	14811775	1681564860	1	dba35f53	1295818982355600000 	喜欢的类型是？对象是？
37.979	4	25	11890	1681613416	1	f5f62eed	1296226301140970000 	喜欢的类型是。
37.468	1	25	16777215	1681625365	1	273975fc	1296326538345880000 	到
37.648	1	25	16777215	1681625862	1	73acab29	1296330707433470000 	！！！
37.516	4	25	16707842	1681639709	1	7faec3a5	1296446862802490000 	喜欢的类型是？
38.848	4	25	16777215	1681379036	1	c5d442c4	1294260182368890000 	对象是？
38.41	1	25	16777215	1681381627	11	c49d284	1294281914718560000 	被刀了表示
38.226	5	25	15138834	1681433326	1	cca7d81e	1294715593219770000 	禁止好耶
38.019	1	25	16777215	1681472095	6	7ac4c7a0	1295040815466790000 	真特喵好听啊
38.642	1	25	16777215	1681488429	1	defc6ee7	1295177835786370000 	可爱
38.001	5	25	15138834	1681512977	1	be0fe9b4	1295383755351160000 	朕的翻译官呢
38.269	4	25	41194	1681532795	1	98299fac	1295550004291090000 	喜欢的对象是
38.421	5	25	16765698	1681540473	1	f42cbee	1295614409380980000 	喜欢的类型是？
38.582	5	25	16765698	1681540481	1	f42cbee	1295614480843480000 	对象是？
38.501	4	25	16777215	1681552835	1	3407eccc	1295718111693500000 	好了快回答
38.931	1	25	15138834	1681563708	2	59f7c298	1295809319518170000 	喜欢的人是对象是？
38.666	1	25	16777215	1681575705	7	ea0df495	1295909958654880000 	这恐怖的厨力
38.089	1	25	11890	1681613452	1	f5f62eed	1296226605957830000 	对象是？来吧 回答我。
38.589	1	25	16777215	1681624215	6	c0691d3d	1296316891379330000 	爱呀，把我刀傻了
38.596	4	25	16707842	1681639730	1	7faec3a5	1296447042176330000 	对象是？
39.355	1	25	16777215	1681381505	1	1bdca32c	1294280893724420000 	kksk
39.435	5	25	13369971	1681388663	1	1530b9ca	1294340936972740000 	来 回答吧
39.485	5	25	15138834	1681394903	11	e16cfdb4	1294393284680000000 	星野爱俘虏！出列！
39.555	1	25	16777215	1681448078	5	eed7d3f5	1294839347006200000 	救命啊，我要出去……
39.141	1	25	16777215	1681467652	8	e5c94a51	1295003544713570000 	刀子不过强推
39.229	4	25	41194	1681532800	1	98299fac	1295550049103030000 	类型是
39.624	5	25	16765698	1681540497	11	f42cbee	1295614611277650000 	来吧 回答我
39.015	4	25	14811775	1681552754	1	b7d804ea	1295717427921170000 	对象是？
39.851	4	25	14811775	1681552766	1	b7d804ea	1295717529884790000 	来吧 回答我
39.225	4	18	16777215	1681556524	1	af692c85	1295749055037030000 	来吧 回答我！
39.411	4	25	14811775	1681564870	1	dba35f53	1295819071115610000 	回答我吧
39.979	1	25	16707842	1681570217	3	2625533b	1295863925690360000 	双厨狂喜
39.436	4	25	38979	1681639747	1	7faec3a5	1296447180487550000 	来吧回答我
40.694	5	25	13369971	1681388675	1	1530b9ca	1294341039255100000 	喜欢上一个人这种事 我还不太懂
40.126	5	25	6830715	1681423727	1	1b807bb2	1294635075258180000 	我就是星野爱俘虏！！！
40.398	1	25	16777215	1681444173	8	471afbab	1294806590582750000 	感觉最近两首歌的声线变了
40.079	1	25	16777215	1681447645	4	4405329	1294835712448840000 	疯狂了爱！
40.719	1	25	14811775	1681463863	1	2523c461	1294971762735440000 	呜呜，宝宝，妈妈
40.354	1	25	16777215	1681524046	3	1b4745f2	1295476613198600000 	你这偶像头上戴的什么呀
40.274	4	25	41194	1681532809	1	98299fac	1295550124885670000 	快，回答我
40.955	4	25	14811775	1681564901	1	dba35f53	1295819328234760000 	「究竟有没有喜欢上一个人我真的不知道啊」
40.739	5	25	15138834	1681568488	1	90dce32d	1295849419085720000 	好看，爱看，多推
40.836	4	25	41194	1681639829	1	7faec3a5	1296447865778060000 	究竟有没有喜欢上一个人 我真的不知道啊
41.065	4	25	16777215	1681379122	11	c5d442c4	1294260904200110000 	「究竟有没有喜欢上一个人我真的不知道啊」
41.342	1	25	16777215	1681399151	11	60e8e50b	1294428918958680000 	老贼还我爱酱
41.822	1	25	14811775	1681401066	1	dd00f178	1294444980215320000 	到——！
41.556	1	25	15138834	1681468105	5	e7b63582	1295007345977820000 	来了，祖传节奏！
41.024	5	25	4351678	1681486633	1	126ed0b	1295162767229520000 	出列！
41.396	5	25	16646914	1681487856	1	505f456d	1295173025213640000 	到！
41.149	1	25	16777215	1681525268	1	81d12a94	1295486862441320000 	「誰かを好きになることなんて私分からなくてさ」「究竟有没有喜欢上一个人 我真的不知道啊」
41.533	4	25	41194	1681532817	1	98299fac	1295550191566740000 	究竟有没有喜欢上一个人
41.01	5	25	16765698	1681540614	1	f42cbee	1295615594128910000 	⌈究竟有没有喜欢上一个人 我真的不知道啊⌋
41.05	4	25	16777215	1681552893	1	3407eccc	1295718601075990000 	“喜欢上某个人什么的心情我并不了解啊”
41.458	1	25	10546688	1681556002	1	ca132d13	1295744681090560000 	改变下曲风怎么就K了，就棒子能做这种音乐是吧
41.074	1	25	16777215	1681560788	1	f879121b	1295784823876840000 	太有giga和reol那味了
41.818	1	25	16777215	1681562690	1	f63edd3	1295800779445280000 	到
41.971	1	25	16777215	1681586516	1	ac0e3d95	1296000644825490000 	nb，凌晨3点900多人
41.009	4	25	11890	1681613469	1	f5f62eed	1296226748211620000 	「究竟有没有喜欢上一个人 我真的不知道啊」。
41.917	1	25	16777215	1681629712	1	10551de6	1296362998138840000 	到
42.254	1	25	16777215	1681419382	1	204a4c44	1294598626278110000 	到！
42.924	1	25	16777215	1681423532	1	568f1541	1294633436887430000 	到！！！！
42.612	1	25	16777215	1681501653	1	3b8d88b	1295288769489950000 	可爱吧？寄了
42.855	1	25	16777215	1681512957	2	757ee31e	1295383590724630000 	Ikura已经成了我的爱豆了 我要当爱的俘虏
42.569	5	25	6830715	1681627602	1	c1b4da4	1296345300717550000 	星野爱俘虏，出列！
42.302	1	25	16777215	1681648357	1	fd49ed14	1296519411317880000 	nm这么多经费你却给我刀了
43.83	1	25	16777215	1681463181	5	97693c42	1294966042904540000 	这是一个谎言，爱与救赎交织的故事
43.723	1	25	16777215	1681468209	1	9ef13a1e	1295008213653430000 	到！
43.72	1	25	16777215	1681480197	7	8.20E+55	1295108782812490000 	可爱吗？可爱就刀了
43.002	1	25	16777215	1681486807	1	9b7c7269	1295164230664070000 	到
43.779	1	25	16777215	1681487117	1	9233d7f9	1295166827827370000 	到！
43.182	1	25	16777215	1681528919	1	cdcbc4b5	1295517492411770000 	到！
43.263	1	25	15138834	1681585448	1	f3e50578	1295991686740570000 	はい!
43.09	1	25	16777215	1681622539	1	816e20c0	1296302831619780000 	kksk
43.522	1	25	16777215	1681623687	1	a9ae654a	1296312458017090000 	可爱
43.828	1	25	16777215	1681625870	1	73acab29	1296330775759020000 	！！！
43.169	4	25	16765698	1681641411	1	f42cbee	1296461140968220000 	「究竟有没有喜欢上一个人 我真的不知道啊」
43.523	1	25	16777215	1681643835	1	f52818e7	1296481475750800000 	第一季直接封神，不知道后面能不能持续
44.321	1	25	16777215	1681399983	11	81f3d3ea	1294435898280340000 	刀子呀
44.264	1	25	16777215	1681432642	11	a1ab0bf2	1294709862575620000 	赤坂老贼！夺爱之仇，不共戴天！
44.705	1	25	16777215	1681458813	8	e868d886	1294929395492140000 	这歌有毒
44.933	1	25	16777215	1681530704	1	575fca9	1295532462956830000 	好耶
44.071	4	25	41194	1681532824	1	98299fac	1295550250127460000 	我真的不知道啊
44.389	5	25	15138834	1681539395	11	ebbf08a4	1295605369892190000 	这个发饰好眼熟
44.222	1	25	16777215	1681543940	1	69dd6883	1295643490981820000 	到！
44.498	1	25	16777215	1681557606	1	989ec07f	1295758133121230000 	到！
44.329	1	25	16777215	1681650813	1	679fa6a9	1296540012824970000 	到！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
45.908	1	18	16777215	1681399115	9	b5f70152	1294428610786300000 	黑爱是吧（
45.225	1	25	16777215	1681446581	1	807cb950	1294826784294040000 	到！！！
45.949	1	25	14811775	1681454452	1	4c1227cb	1294892812294450000 	到！！
45.721	1	25	16777215	1681478559	4	bf0de77a	1295095035461080000 	这一段的打call声是宅男街舞队
45.589	1	25	16777215	1681496707	1	a8697b72	1295247279695130000 	每日一溜
45.735	1	25	16777215	1681525307	8	81d12a94	1295487187944580000 	嘘か本当か知り得ない说出的话语真假难辨
45.611	1	25	16777215	1681535576	1	8ef6f04f	1295573336013100000 	到！
45.782	1	25	16777215	1681610938	1	cdcbc4b5	1296205516896630000 	到！
45.848	1	25	16777215	1681626904	1	cfb80fe1	1296339450368160000 	这发饰......
45.929	5	25	16777215	1681650617	1	8345001b	1296538362148170000 	这里歌词讲的是小说《45510》中
45.929	5	25	16777215	1681650653	11	8345001b	1296538667418300000 	b小町早期直播里，有人问爱的一个问题
45.929	5	25	16777215	1681650680	1	8345001b	1296538890907240000 	非常推荐大家阅读这个小说，更能理解爱是什么样的定位
46.698	4	25	16777215	1681379154	11	c5d442c4	1294261169111990000 	说出的话语真假难辨
46.539	1	25	16777215	1681387900	11	7d2a7038	1294334534770250000 	这味儿不就来了吗
46.234	5	25	13369971	1681388687	11	1530b9ca	1294341135321570000 	无人能知这是真是假
46.176	1	25	16777215	1681398716	1	208b5690	1294425266533690000 	kksk
46.099	1	25	14811775	1681448872	6	5f337294	1294846010161500000 	真的可爱死人了。！
46.547	1	25	16777215	1681487086	1	9b7c7269	1295166568031860000 	到到到
46.589	4	25	41194	1681532833	1	98299fac	1295550318679070000 	说出的话语，真假难辨
46.754	5	25	16765698	1681540653	1	f42cbee	1295615919690890000 	说出的话语真假难辨
46.446	4	25	14811775	1681552821	1	b7d804ea	1295717997574470000 	说出来的话语真假难辨
46.423	4	25	16777215	1681552930	1	3407eccc	1295718910926030000 	是真是假也不得而知
46.299	1	25	16777215	1681556143	6	ddcc00b0	1295745857844660000 	高产啊
46.409	4	25	11890	1681613485	1	f5f62eed	1296226876918020000 	说出的话语真假难辨。
46.969	5	25	16707842	1681627425	1	dda1864a	1296343817284280000 	櫻島麻衣「上面」
46.525	1	25	16777215	1681645835	1	e77250a2	1296498248269600000 	到！
46.939	1	25	16777215	1681651893	7	a172e1b5	1296549068981670000 	这歌不对劲
47.699	1	25	16777215	1681400688	2	fd809f46	1294441812232430000 	真的刀
47.124	1	25	16777215	1681466350	1	588fee23	1294992620514330000 	好听！
47.279	1	25	16777215	1681473536	1	c4b117e1	1295052899767860000 	，
47.693	1	25	16777215	1681562717	1	f63edd3	1295801008353640000 	星野爱俘虏出列
47.149	4	25	16765698	1681641425	1	f42cbee	1296461255649110000 	说出的话语真假难辨
48.421	1	25	16777215	1681394394	1	7514cce0	1294389014367030000 	kksk
48.495	1	25	16777215	1681402414	9	469921fd	1294456285131420000 	刚看到漫画第9话，动漫好像只更到这，有点难受
48.998	1	25	16777215	1681439378	5	5b4ce30e	1294766365915670000 	我的爱酱呜呜呜呜呜没了
48.011	1	25	16777215	1681439506	3	23039b61	1294767435505150000 	味对了
48.403	1	25	16777215	1681501194	1	cdcbc4b5	1295284915067330000 	到！！
48.573	1	25	16777215	1681525330	1	81d12a94	1295487379439880000 	そんな言葉にまた一人堕ちる你的话语 又让一人为你沦陷また好きにさせる坠入你的爱河
48.103	1	25	16777215	1681538781	3	952dbd4c	1295600221166140000 	震惊了
48.899	1	25	16777215	1681619098	1	359f398b	1296273964523340000 	爱！！！！！！
48.977	1	25	16777215	1681630223	4	c08a5d8	1296367284767870000 	这爱心好有辉夜的感觉
48.487	1	25	16777215	1681632656	1	50c1541b	1296387696725820000 	\AI/\AI/\AI/\AI/\AI/\AI/\AI/\AI/
48.442	1	25	16777215	1681649727	1	fb3f6d28	1296530902553290000 	啊啊啊我是爱的忠迷
48.243	5	25	16777215	1681653664	1	89ecac10	1296563925433110000 	原作是漫画，别被带沟里了
49.257	4	25	16777215	1681379176	1	c5d442c4	1294261350482510000 	你的话语
49.115	5	25	13369971	1681388695	11	1530b9ca	1294341203848090000 	一句话又让一个人沦陷
49.579	1	25	14811775	1681388828	10	3fd68a58	1294342317301780000 	谎言会变成真的的
49.318	1	25	16777215	1681410230	11	a75ba0fa	1294521855910150000 	后续的音调有一点点像《怪物》
49.589	5	25	16707842	1681491118	1	789146ea	1295200388953290000 	ikura直接换方向啦
49.831	4	25	41194	1681532840	1	98299fac	1295550384269560000 	但就是这样的话语
49.299	4	25	14811775	1681552874	1	b7d804ea	1295718440015200000 	你的话语 又让一人为你沦陷
49.319	4	25	16777215	1681552965	1	3407eccc	1295719204183840000 	又有一个人为你的话语沦陷
49.262	4	18	16777215	1681601610	1	af692c85	1296127269672120000 	这样的话语
49.681	4	25	11890	1681613527	1	f5f62eed	1296227230825290000 	你的话语 又让一人为你沦陷。
49.707	1	25	16777215	1681625378	1	273975fc	1296326644386340000 	刀
49.398	5	25	16707842	1681629248	1	dda1864a	1296359112418060000 	櫻島麻衣髮夾（非ky）（回答
49.298	4	25	14811775	1681640032	1	7faec3a5	1296449572792760000 	你的话语
50.403	1	25	16777215	1681481973	4	455272a6	1295123681257100000 	4000＋人给我出来
50.005	5	25	16765698	1681540667	1	f42cbee	1295616036325920000 	但就是这样的话语
50.501	4	25	14811775	1681564937	1	dba35f53	1295819631323620000 	你的话语又让一人为你沦陷
50.066	1	25	14811775	1681570364	1	89947659	1295865158404900000 	到！
50.066	4	25	16765698	1681641443	1	f42cbee	1296461405746510000 	但就是这样的话语
51.562	4	25	16777215	1681379197	11	c5d442c4	1294261526123110000 	又让一人为你沦陷
51.719	1	25	16777215	1681388384	7	480ae0a5	1294338598681750000 	要来力
51.099	1	25	16777215	1681399419	11	6d0baccd	1294431168019730000 	感谢字幕君
51.623	1	25	16777215	1681512970	2	757ee31e	1295383698627200000 	太可爱了
51.243	4	25	16777215	1681518235	1	77337333	1295427869169680000 	这样的话又一个人坠入了爱河
51.154	1	25	16777215	1681531871	1	cf48d567	1295542251933510000 	到！
51.581	4	25	41194	1681532848	1	98299fac	1295550452074870000 	又让一个人坠入爱河
51.864	5	25	16765698	1681540684	11	f42cbee	1295616184376850000 	又让一个人坠入爱河
51.605	1	25	16777215	1681570522	1	f48857c0	1295866482580150000 	到！！！
51.823	1	25	16777215	1681583083	1	43a84235	1295971850970480000 	kksk
51.306	4	25	14811775	1681640058	1	7faec3a5	1296449793404480000 	又让一人为你沦陷
51.589	4	25	16765698	1681641459	1	f42cbee	1296461546842850000 	又让一个人坠入爱河
52.245	1	25	16777215	1681453822	5	7a19d97a	1294887531388970000 	防伪标识
52.37	1	25	14811775	1681482694	3	91e92d7	1295129726239100000 	可爱“死”人（迫真）
52.804	4	25	16777215	1681552999	1	3407eccc	1295719486770800000 	再次让人心动喜欢
52.585	1	25	16777215	1681582110	6	939edc3a	1295963691027640000 	打call声好自然
52.661	1	25	16777215	1681588185	1	e614e06b	1296014644825450000 	到
52.339	1	25	16777215	1681619593	9	a21587f5	1296278122110690000 	可爱（死）了
52.841	1	25	16777215	1681650878	7	79000477	1296540555248940000 	星野爱俘虏，出列！
53.833	1	25	15138834	1681378493	9	8275a4ca	1294255623571070000 	这次的曲风和之前都不一样呢，suki！
53.268	4	25	16777215	1681379213	1	c5d442c4	1294261665248200000 	坠入你的爱河
53.01	5	25	13369971	1681388705	1	1530b9ca	1294341288631590000 	愈发喜欢得难以自拔
53.768	1	25	16777215	1681441340	8	b9342a82	1294782827225130000 	小爱！！！！！！！！！！！！我的小爱！！！！！！！！！！！！
53.823	1	25	16777215	1681446003	5	f790d0a2	1294821936643690000 	有那味道了
53.48	4	25	14811775	1681552902	1	b7d804ea	1295718675977890000 	坠入你的爱河
53.521	4	25	11890	1681613546	1	f5f62eed	1296227394335870000 	坠入你的爱河。
53.085	1	25	16777215	1681626948	1	ca04d2f2	1296339818678380000 	哭
53.242	4	25	14811775	1681640090	1	7faec3a5	1296450058501360000 	坠入你的爱河
54.809	1	25	16777215	1681399587	1	e4f138dc	1294432571224360000 	kksk
54.881	4	25	16777215	1681553032	1	3407eccc	1295719760046530000 	不管是谁都会被吸引住目光
54.092	1	25	16777215	1681566425	3	b918b48a	1295832108329260000 	味儿来了
54.986	4	25	9487136	1681640141	1	7faec3a5	1296450485439670000 	无论谁的视线都将被你夺去
54.158	1	25	16777215	1681642708	1	a668623a	1296472018685810000 	到
55.485	1	25	16777215	1681378551	2	ab7787b3	1294256108231420000 	kksk
55.231	4	25	16777215	1681379249	11	c5d442c4	1294261964477840000 	无论谁的视线都将被你夺去
55.422	5	25	16777215	1681379664	1	f47b001d	1294265443736970000 	kksk
55.009	5	25	13369971	1681388714	1	1530b9ca	1294341362854140000 	所有目光都被你夺走
55.499	1	25	16777215	1681392062	1	108c0ce5	1294369449012520000 	kksk！
55.507	1	25	16777215	1681458108	6	a16e9381	1294923483804900000 	这一瞬间我还以为是水星的魔女祝福呢
55.686	1	25	16777215	1681459354	4	34ba976e	1294933932244370000 	不知爱为何物的怪物
55.614	5	25	15138834	1681483240	1	db485bec	1295134307332990000 	穿着“谎言”的外套
55.655	1	25	16777215	1681525366	8	81d12a94	1295487685112370000 	誰もが目を奪われていく无论谁的视线都将被你夺去君は完璧で究極のアイドル你便是完美且究极的偶像
55.593	4	25	41194	1681532859	1	98299fac	1295550539752590000 	无论谁的目光都被你夺去
55.966	5	25	16765698	1681540713	1	f42cbee	1295616422394900000 	无论是谁的视线都将被你夺去
55.708	4	25	14811775	1681552949	1	b7d804ea	1295719063817270000 	无论谁的视线都将被你夺去
55.169	5	25	14811775	1681572827	1	14550af9	1295885812751170000 	爱酱！！无论是什么谎言我都会相信的
55.241	5	25	11890	1681613560	1	f5f62eed	1296227505518620000 	无论谁的视线都将被你夺去。
55.875	5	25	14811775	1681622625	1	7272322	1296303553526590000 	kksk！
55.579	5	25	15138834	1681634209	1	4dd91142	1296400723076140000 	谎言即是爱
55.194	4	25	16765698	1681641477	1	f42cbee	1296461696344340000 	无论谁的视线都将被你夺去
56.596	5	25	16777215	1681386761	1	ec1d4d27	1294324982822190000 	kksk！
56.259	1	25	16777215	1681394693	11	6e0add98	1294391521562610000 	就是这个味儿！
56.088	1	25	16777215	1681425067	11	4770b38b	1294646319163600000 	被刀了
56.391	1	25	16777215	1681440340	1	eeafcf9b	1294774432149090000 	kksk
56.909	1	25	16777215	1681532980	1	5e26ba1f	1295551553809270000 	到！
56.765	1	25	15138834	1681601262	8	42f293b	1296124343692460000 	有内味了
56.914	5	25	14811775	1681622565	1	816e20c0	1296303046888010000 	kksk
57.809	5	25	13369971	1681388725	11	1530b9ca	1294341454608770000 	你是究极完美的偶像
57.833	1	25	16777215	1681399150	1	7ffbc0d3	1294428905519860000 	kksk
57.899	1	25	16777215	1681447691	9	4405329	1294836098089920000 	无论谁的视线都被你夺去！！！！！
57.898	1	25	16777215	1681448743	9	a55066f6	1294844925321590000 	听第一遍就爱上了！！！
57.384	5	25	16646914	1681549420	1	e286b00	1295689468229340000 	祖传节奏
57.818	1	25	16777215	1681552784	1	39d334af	1295717681928060000 	kksk
57.937	4	25	14811775	1681552992	1	b7d804ea	1295719425550760000 	你便是完美且究极的偶像
57.385	5	25	16777215	1681555969	1	e11659f4	1295744400097540000 	kksk
57.577	5	25	15138834	1681557198	1	97d087dc	1295754708547760000 	而我是你爱的奴隶啊！
57.681	5	25	11890	1681613572	1	f5f62eed	1296227610023460000 	你便是完美且究极的偶像。
57.866	4	25	15772458	1681640178	1	7faec3a5	1296450794282980000 	你便是完美且究极的偶像
57.716	1	25	16777215	1681643577	1	31664f6f	1296479312706610000 	kksk
58.059	1	25	16777215	1681378526	8	9188a66	1294255903784080000 	kksk
58.217	4	25	16777215	1681379279	11	c5d442c4	1294262221764970000 	你便是完美且究极的偶像
58.811	1	25	16777215	1681382002	1	56e8cf1c	1294285056294190000 	kksk
58.699	1	25	16777215	1681387485	11	b992ba0	1294331053565130000 	扣扣撕gi
58.019	1	25	16777215	1681390237	1	74b82972	1294354143225800000 	kksk
58.355	1	25	15138834	1681397984	1	af4aaeb3	1294419122817820000 	kksk
58.17	1	25	16777215	1681398516	1	6f085019	1294423587050380000 	kksk
58.959	1	25	16777215	1681453175	1	5fb286ca	1294882106157150000 	kksk
58.621	1	25	16777215	1681466695	1	cda647a7	1294995516312230000 	kksk
58.499	1	25	16777215	1681470357	1	5629c3f	1295026238540680000 	kksk
58.777	1	25	16777215	1681473662	1	18337a0f	1295053958813040000 	kksk
58.317	1	25	16777215	1681491921	1	53202c3	1295207125735220000 	kksk
58.023	4	25	41194	1681532868	1	98299fac	1295550620056740000 	你就是究极无敌完美的偶像
